77	0.01338750	-0.00062000	1.57079637	18.87500000	51	0	;
78	0.01331250	-0.00062000	1.57079637	19.12500000	52	0	;
79	0.01323750	-0.00062000	1.57079637	19.37500000	52	0	;
80	0.01316250	-0.00062000	1.57079637	19.62500000	52	0	;
81	0.01308750	-0.00062000	1.57079637	19.87500000	52	0	;
82	0.01301250	-0.00062000	1.57079637	20.12500000	53	0	;
83	0.01293750	-0.00062000	1.57079637	20.37500000	53	0	;
84	0.01286250	-0.00062000	1.57079637	20.62500000	53	0	;
85	0.01278750	-0.00062000	1.57079637	20.87500000	53	0	;
86	0.01271250	-0.00062000	1.57079637	21.12500000	54	0	;
87	0.01263750	-0.00062000	1.57079637	21.37500000	54	0	;
88	0.01256250	-0.00062000	1.57079637	21.62500000	54	0	;
89	0.01248750	-0.00062000	1.57079637	21.87500000	54	0	;
90	0.01241250	-0.00062000	1.57079637	22.12500000	55	0	;
91	0.01233750	-0.00062000	1.57079637	22.37500000	55	0	;
92	0.01226250	-0.00062000	1.57079637	22.62500000	55	0	;
93	0.01218750	-0.00062000	1.57079637	22.87500000	55	0	;
94	0.01211250	-0.00062000	1.57079637	23.12500000	56	0	;
95	0.01203750	-0.00062000	1.57079637	23.37500000	56	0	;
96	0.01196250	-0.00062000	1.57079637	23.62500000	56	0	;
97	0.01188750	-0.00062000	1.57079637	23.87500000	56	0	;
98	0.01181250	-0.00062000	1.57079637	24.12500000	57	0	;
99	0.01173750	-0.00062000	1.57079637	24.37500000	57	0	;
100	0.01166250	-0.00062000	1.57079637	24.62500000	57	0	;
101	0.01158750	-0.00062000	1.57079637	24.87500000	57	0	;
102	0.01151250	-0.00062000	1.57079637	25.12500000	58	0	;
103	0.01143750	-0.00062000	1.57079637	25.37500000	58	0	;
104	0.01136250	-0.00062000	1.57079637	25.62500000	58	0	;
105	0.01128750	-0.00062000	1.57079637	25.87500000	58	0	;
106	0.01121250	-0.00062000	1.57079637	26.12500000	59	0	;
107	0.01113750	-0.00062000	1.57079637	26.37500000	59	0	;
108	0.01106250	-0.00062000	1.57079637	26.62500000	59	0	;
109	0.01098750	-0.00062000	1.57079637	26.87500000	59	0	;
110	0.01091250	-0.00062000	1.57079637	27.12500000	60	0	;
111	0.01083750	-0.00062000	1.57079637	27.37500000	60	0	;
112	0.01076250	-0.00062000	1.57079637	27.62500000	60	0	;
113	0.01068750	-0.00062000	1.57079637	27.87500000	60	0	;
114	0.01061250	-0.00062000	1.57079637	28.12500000	61	0	;
115	0.01053750	-0.00062000	1.57079637	28.37500000	61	0	;
116	0.01046250	-0.00062000	1.57079637	28.62500000	61	0	;
117	0.01038750	-0.00062000	1.57079637	28.87500000	61	0	;
118	0.01031250	-0.00062000	1.57079637	29.12500000	62	0	;
119	0.01023750	-0.00062000	1.57079637	29.37500000	62	0	;
120	0.01016250	-0.00062000	1.57079637	29.62500000	62	0	;
121	0.01008750	-0.00062000	1.57079637	29.87500000	62	0	;
122	0.01001250	-0.00062000	1.57079637	30.12500000	63	0	;
123	0.00993750	-0.00062000	1.57079637	30.37500000	63	0	;
124	0.00986250	-0.00062000	1.57079637	30.62500000	63	0	;
125	0.00978750	-0.00062000	1.57079637	30.87500000	63	0	;
126	0.00971250	-0.00062000	1.57079637	31.12500000	64	0	;
127	0.00963750	-0.00062000	1.57079637	31.37500000	64	0	;
128	0.00956250	-0.00062000	1.57079637	31.62500000	64	0	;
129	0.00948750	-0.00062000	1.57079637	31.87500000	64	0	;
130	0.00941250	-0.00062000	1.57079637	32.12500000	65	0	;
131	0.00933750	-0.00062000	1.57079637	32.37500000	65	0	;
132	0.00926250	-0.00062000	1.57079637	32.62500000	65	0	;
133	0.00918750	-0.00062000	1.57079637	32.87500000	65	0	;
134	0.00911250	-0.00062000	1.57079637	33.12500000	66	0	;
135	0.00903750	-0.00062000	1.57079637	33.37500000	66	0	;
136	0.00896250	-0.00062000	1.57079637	33.62500000	66	0	;
137	0.00888750	-0.00062000	1.57079637	33.87500000	66	0	;
138	0.00881250	-0.00062000	1.57079637	34.12500000	67	0	;
139	0.00873750	-0.00062000	1.57079637	34.37500000	67	0	;
140	0.00866250	-0.00062000	1.57079637	34.62500000	67	0	;
141	0.00858750	-0.00062000	1.57079637	34.87500000	67	0	;
142	0.00851250	-0.00062000	1.57079637	35.12500000	68	0	;
143	0.00843750	-0.00062000	1.57079637	35.37500000	68	0	;
144	0.00836250	-0.00062000	1.57079637	35.62500000	68	0	;
145	0.00828750	-0.00062000	1.57079637	35.87500000	68	0	;
146	0.00821250	-0.00062000	1.57079637	36.12500000	69	0	;
147	0.00813750	-0.00062000	1.57079637	36.37500000	69	0	;
148	0.00806250	-0.00062000	1.57079637	36.62500000	69	0	;
149	0.00798750	-0.00062000	1.57079637	36.87500000	69	0	;
150	0.00791250	-0.00062000	1.57079637	37.12500000	70	0	;
151	0.00783750	-0.00062000	1.57079637	37.37500000	70	0	;
152	0.00776250	-0.00062000	1.57079637	37.62500000	70	0	;
153	0.00768750	-0.00062000	1.57079637	37.87500000	70	0	;
154	0.00761250	-0.00062000	1.57079637	38.12500000	71	0	;
155	0.00753750	-0.00062000	1.57079637	38.37500000	71	0	;
156	0.00746250	-0.00062000	1.57079637	38.62500000	71	0	;
157	0.00738750	-0.00062000	1.57079637	38.87500000	71	0	;
158	0.00731250	-0.00062000	1.57079637	39.12500000	72	0	;
159	0.00723750	-0.00062000	1.57079637	39.37500000	72	0	;
160	0.00716250	-0.00062000	1.57079637	39.62500000	72	0	;
161	0.00708750	-0.00062000	1.57079637	39.87500000	72	0	;
162	0.00701250	-0.00062000	1.57079637	40.12500000	73	0	;
163	0.00693750	-0.00062000	1.57079637	40.37500000	73	0	;
164	0.00686250	-0.00062000	1.57079637	40.62500000	73	0	;
165	0.00678750	-0.00062000	1.57079637	40.87500000	73	0	;
166	0.00671250	-0.00062000	1.57079637	41.12500000	74	0	;
167	0.00663750	-0.00062000	1.57079637	41.37500000	74	0	;
168	0.00656250	-0.00062000	1.57079637	41.62500000	74	0	;
169	0.00648750	-0.00062000	1.57079637	41.87500000	74	0	;
170	0.00641250	-0.00062000	1.57079637	42.12500000	75	0	;
171	0.00633750	-0.00062000	1.57079637	42.37500000	75	0	;
172	0.00626250	-0.00062000	1.57079637	42.62500000	75	0	;
173	0.00618750	-0.00062000	1.57079637	42.87500000	75	0	;
174	0.00611250	-0.00062000	1.57079637	43.12500000	76	0	;
175	0.00603750	-0.00062000	1.57079637	43.37500000	76	0	;
176	0.00596250	-0.00062000	1.57079637	43.62500000	76	0	;
177	0.00588750	-0.00062000	1.57079637	43.87500000	76	0	;
178	0.00581250	-0.00062000	1.57079637	44.12500000	77	0	;
179	0.00573750	-0.00062000	1.57079637	44.37500000	77	0	;
180	0.00566250	-0.00062000	1.57079637	44.62500000	77	0	;
181	0.00558750	-0.00062000	1.57079637	44.87500000	77	0	;
182	0.00551250	-0.00062000	1.57079637	45.12500000	78	0	;
183	0.00543750	-0.00062000	1.57079637	45.37500000	78	0	;
184	0.00536250	-0.00062000	1.57079637	45.62500000	78	0	;
185	0.00528750	-0.00062000	1.57079637	45.87500000	78	0	;
186	0.00521250	-0.00062000	1.57079637	46.12500000	79	0	;
187	0.00513750	-0.00062000	1.57079637	46.37500000	79	0	;
188	0.00506250	-0.00062000	1.57079637	46.62500000	79	0	;
189	0.00498750	-0.00062000	1.57079637	46.87500000	79	0	;
190	0.00491250	-0.00062000	1.57079637	47.12500000	80	0	;
191	0.00483750	-0.00062000	1.57079637	47.37500000	80	0	;
192	0.00476250	-0.00062000	1.57079637	47.62500000	80	0	;
193	0.00468750	-0.00062000	1.57079637	47.87500000	80	0	;
194	0.00461250	-0.00062000	1.57079637	48.12500000	81	0	;
195	0.00453750	-0.00062000	1.57079637	48.37500000	81	0	;
196	0.00446250	-0.00062000	1.57079637	48.62500000	81	0	;
197	0.00438750	-0.00062000	1.57079637	48.87500000	81	0	;
198	0.00431250	-0.00062000	1.57079637	49.12500000	82	0	;
199	0.00423750	-0.00062000	1.57079637	49.37500000	82	0	;
200	0.00416250	-0.00062000	1.57079637	49.62500000	82	0	;
201	0.00408750	-0.00062000	1.57079637	49.87500000	82	0	;
202	0.00401250	-0.00062000	1.57079637	50.12500000	83	0	;
203	0.00393750	-0.00062000	1.57079637	50.37500000	83	0	;
204	0.00386250	-0.00062000	1.57079637	50.62500000	83	0	;
205	0.00378750	-0.00062000	1.57079637	50.87500000	83	0	;
206	0.00371250	-0.00062000	1.57079637	51.12500000	84	0	;
207	0.00363750	-0.00062000	1.57079637	51.37500000	84	0	;
208	0.00356250	-0.00062000	1.57079637	51.62500000	84	0	;
209	0.00348750	-0.00062000	1.57079637	51.87500000	84	0	;
210	0.00341250	-0.00062000	1.57079637	52.12500000	85	0	;
211	0.00333750	-0.00062000	1.57079637	52.37500000	85	0	;
212	0.00326250	-0.00062000	1.57079637	52.62500000	85	0	;
213	0.00318750	-0.00062000	1.57079637	52.87500000	85	0	;
214	0.00311250	-0.00062000	1.57079637	53.12500000	86	0	;
215	0.00303750	-0.00062000	1.57079637	53.37500000	86	0	;
216	0.00296250	-0.00062000	1.57079637	53.62500000	86	0	;
217	0.00288750	-0.00062000	1.57079637	53.87500000	86	0	;
218	0.00281250	-0.00062000	1.57079637	54.12500000	87	0	;
219	0.00273750	-0.00062000	1.57079637	54.37500000	87	0	;
220	0.00266250	-0.00062000	1.57079637	54.62500000	87	0	;
221	0.00258750	-0.00062000	1.57079637	54.87500000	87	0	;
222	0.00251250	-0.00062000	1.57079637	55.12500000	88	0	;
223	0.00243750	-0.00062000	1.57079637	55.37500000	88	0	;
224	0.00236250	-0.00062000	1.57079637	55.62500000	88	0	;
225	0.00228750	-0.00062000	1.57079637	55.87500000	88	0	;
226	0.00221250	-0.00062000	1.57079637	56.12500000	89	0	;
227	0.00213750	-0.00062000	1.57079637	56.37500000	89	0	;
228	0.00206250	-0.00062000	1.57079637	56.62500000	89	0	;
229	0.00198750	-0.00062000	1.57079637	56.87500000	89	0	;
230	0.00191250	-0.00062000	1.57079637	57.12500000	90	0	;
231	0.00183750	-0.00062000	1.57079637	57.37500000	90	0	;
232	0.00176250	-0.00062000	1.57079637	57.62500000	90	0	;
233	0.00168750	-0.00062000	1.57079637	57.87500000	90	0	;
234	0.00161250	-0.00062000	1.57079637	58.12500000	91	0	;
235	0.00153750	-0.00062000	1.57079637	58.37500000	91	0	;
236	0.00146250	-0.00062000	1.57079637	58.62500000	91	0	;
237	0.00138750	-0.00062000	1.57079637	58.87500000	91	0	;
238	0.00131250	-0.00062000	1.57079637	59.12500000	92	0	;
239	0.00123750	-0.00062000	1.57079637	59.37500000	92	0	;
240	0.00116250	-0.00062000	1.57079637	59.62500000	92	0	;
241	0.00108750	-0.00062000	1.57079637	59.87500000	92	0	;
242	0.00101250	-0.00062000	1.57079637	60.12500000	93	0	;
243	0.00093750	-0.00062000	1.57079637	60.37500000	93	0	;
244	0.00086250	-0.00062000	1.57079637	60.62500000	93	0	;
245	0.00078750	-0.00062000	1.57079637	60.87500000	93	0	;
246	0.00071250	-0.00062000	1.57079637	61.12500000	94	0	;
247	0.00063750	-0.00062000	1.57079637	61.37500000	94	0	;
248	0.00056250	-0.00062000	1.57079637	61.62500000	94	0	;
249	0.00048750	-0.00062000	1.57079637	61.87500000	94	0	;
250	0.00041250	-0.00062000	1.57079637	62.12500000	95	0	;
251	0.00033750	-0.00062000	1.57079637	62.37500000	95	0	;
252	0.00026250	-0.00062000	1.57079637	62.62500000	95	0	;
253	0.00018750	-0.00062000	1.57079637	62.87500000	95	0	;
254	0.00011250	-0.00062000	1.57079637	63.12500000	96	0	;
255	0.00003750	-0.00062000	1.57079637	63.37500000	96	0	;
256	-0.00003750	-0.00062000	1.57079637	63.62500000	96	0	;
257	-0.00011250	-0.00062000	1.57079637	63.87500000	96	0	;
258	-0.00018750	-0.00062000	1.57079637	64.12500000	97	0	;
259	-0.00026250	-0.00062000	1.57079637	64.37500000	97	0	;
260	-0.00033750	-0.00062000	1.57079637	64.62500000	97	0	;
261	-0.00041250	-0.00062000	1.57079637	64.87500000	97	0	;
262	-0.00048750	-0.00062000	1.57079637	65.12500000	98	0	;
263	-0.00056250	-0.00062000	1.57079637	65.37500000	98	0	;
264	-0.00063750	-0.00062000	1.57079637	65.62500000	98	0	;
265	-0.00071250	-0.00062000	1.57079637	65.87500000	98	0	;
266	-0.00078750	-0.00062000	1.57079637	66.12500000	99	0	;
267	-0.00086250	-0.00062000	1.57079637	66.37500000	99	0	;
268	-0.00093750	-0.00062000	1.57079637	66.62500000	99	0	;
269	-0.00101250	-0.00062000	1.57079637	66.87500000	99	0	;
270	-0.00108750	-0.00062000	1.57079637	67.12500000	100	0	;
271	-0.00116250	-0.00062000	1.57079637	67.37500000	100	0	;
272	-0.00123750	-0.00062000	1.57079637	67.62500000	100	0	;
273	-0.00131250	-0.00062000	1.57079637	67.87500000	100	0	;
274	-0.00138750	-0.00062000	1.57079637	68.12500000	101	0	;
275	-0.00146250	-0.00062000	1.57079637	68.37500000	101	0	;
276	-0.00153750	-0.00062000	1.57079637	68.62500000	101	0	;
277	-0.00161250	-0.00062000	1.57079637	68.87500000	101	0	;
278	-0.00168750	-0.00062000	1.57079637	69.12500000	102	0	;
279	-0.00176250	-0.00062000	1.57079637	69.37500000	102	0	;
280	-0.00183750	-0.00062000	1.57079637	69.62500000	102	0	;
281	-0.00191250	-0.00062000	1.57079637	69.87500000	102	0	;
282	-0.00198750	-0.00062000	1.57079637	70.12500000	103	0	;
283	-0.00206250	-0.00062000	1.57079637	70.37500000	103	0	;
284	-0.00213750	-0.00062000	1.57079637	70.62500000	103	0	;
285	-0.00221250	-0.00062000	1.57079637	70.87500000	103	0	;
286	-0.00228750	-0.00062000	1.57079637	71.12500000	104	0	;
287	-0.00236250	-0.00062000	1.57079637	71.37500000	104	0	;
288	-0.00243750	-0.00062000	1.57079637	71.62500000	104	0	;
289	-0.00251250	-0.00062000	1.57079637	71.87500000	104	0	;
290	-0.00258750	-0.00062000	1.57079637	72.12500000	105	0	;
291	-0.00266250	-0.00062000	1.57079637	72.37500000	105	0	;
292	-0.00273750	-0.00062000	1.57079637	72.62500000	105	0	;
293	-0.00281250	-0.00062000	1.57079637	72.87500000	105	0	;
294	-0.00288750	-0.00062000	1.57079637	73.12500000	106	0	;
295	-0.00296250	-0.00062000	1.57079637	73.37500000	106	0	;
296	-0.00303750	-0.00062000	1.57079637	73.62500000	106	0	;
297	-0.00311250	-0.00062000	1.57079637	73.87500000	106	0	;
298	-0.00318750	-0.00062000	1.57079637	74.12500000	107	0	;
299	-0.00326250	-0.00062000	1.57079637	74.37500000	107	0	;
300	-0.00333750	-0.00062000	1.57079637	74.62500000	107	0	;
301	-0.00341250	-0.00062000	1.57079637	74.87500000	107	0	;
302	-0.00348750	-0.00062000	1.57079637	75.12500000	108	0	;
303	-0.00356250	-0.00062000	1.57079637	75.37500000	108	0	;
304	-0.00363750	-0.00062000	1.57079637	75.62500000	108	0	;
305	-0.00371250	-0.00062000	1.57079637	75.87500000	108	0	;
306	-0.00378750	-0.00062000	1.57079637	76.12500000	109	0	;
307	-0.00386250	-0.00062000	1.57079637	76.37500000	109	0	;
308	-0.00393750	-0.00062000	1.57079637	76.62500000	109	0	;
309	-0.00401250	-0.00062000	1.57079637	76.87500000	109	0	;
310	-0.00408750	-0.00062000	1.57079637	77.12500000	110	0	;
311	-0.00416250	-0.00062000	1.57079637	77.37500000	110	0	;
312	-0.00423750	-0.00062000	1.57079637	77.62500000	110	0	;
313	-0.00431250	-0.00062000	1.57079637	77.87500000	110	0	;
314	-0.00438750	-0.00062000	1.57079637	78.12500000	111	0	;
315	-0.00446250	-0.00062000	1.57079637	78.37500000	111	0	;
316	-0.00453750	-0.00062000	1.57079637	78.62500000	111	0	;
317	-0.00461250	-0.00062000	1.57079637	78.87500000	111	0	;
318	-0.00468750	-0.00062000	1.57079637	79.12500000	112	0	;
319	-0.00476250	-0.00062000	1.57079637	79.37500000	112	0	;
320	-0.00483750	-0.00062000	1.57079637	79.62500000	112	0	;
321	-0.00491250	-0.00062000	1.57079637	79.87500000	112	0	;
322	-0.00498750	-0.00062000	1.57079637	80.12500000	113	0	;
323	-0.00506250	-0.00062000	1.57079637	80.37500000	113	0	;
324	-0.00513750	-0.00062000	1.57079637	80.62500000	113	0	;
325	-0.00521250	-0.00062000	1.57079637	80.87500000	113	0	;
326	-0.00528750	-0.00062000	1.57079637	81.12500000	114	0	;
327	-0.00536250	-0.00062000	1.57079637	81.37500000	114	0	;
328	-0.00543750	-0.00062000	1.57079637	81.62500000	114	0	;
329	-0.00551250	-0.00062000	1.57079637	81.87500000	114	0	;
330	-0.00558750	-0.00062000	1.57079637	82.12500000	115	0	;
331	-0.00566250	-0.00062000	1.57079637	82.37500000	115	0	;
332	-0.00573750	-0.00062000	1.57079637	82.62500000	115	0	;
333	-0.00581250	-0.00062000	1.57079637	82.87500000	115	0	;
334	-0.00588750	-0.00062000	1.57079637	83.12500000	116	0	;
335	-0.00596250	-0.00062000	1.57079637	83.37500000	116	0	;
336	-0.00603750	-0.00062000	1.57079637	83.62500000	116	0	;
337	-0.00611250	-0.00062000	1.57079637	83.87500000	116	0	;
338	-0.00618750	-0.00062000	1.57079637	84.12500000	117	0	;
339	-0.00626250	-0.00062000	1.57079637	84.37500000	117	0	;
340	-0.00633750	-0.00062000	1.57079637	84.62500000	117	0	;
341	-0.00641250	-0.00062000	1.57079637	84.87500000	117	0	;
342	-0.00648750	-0.00062000	1.57079637	85.12500000	118	0	;
343	-0.00656250	-0.00062000	1.57079637	85.37500000	118	0	;
344	-0.00663750	-0.00062000	1.57079637	85.62500000	118	0	;
345	-0.00671250	-0.00062000	1.57079637	85.87500000	118	0	;
346	-0.00678750	-0.00062000	1.57079637	86.12500000	119	0	;
347	-0.00686250	-0.00062000	1.57079637	86.37500000	119	0	;
348	-0.00693750	-0.00062000	1.57079637	86.62500000	119	0	;
349	-0.00701250	-0.00062000	1.57079637	86.87500000	119	0	;
350	-0.00708750	-0.00062000	1.57079637	87.12500000	120	0	;
351	-0.00716250	-0.00062000	1.57079637	87.37500000	120	0	;
352	-0.00723750	-0.00062000	1.57079637	87.62500000	120	0	;
353	-0.00731250	-0.00062000	1.57079637	87.87500000	120	0	;
354	-0.00738750	-0.00062000	1.57079637	88.12500000	121	0	;
355	-0.00746250	-0.00062000	1.57079637	88.37500000	121	0	;
356	-0.00753750	-0.00062000	1.57079637	88.62500000	121	0	;
357	-0.00761250	-0.00062000	1.57079637	88.87500000	121	0	;
358	-0.00768750	-0.00062000	1.57079637	89.12500000	122	0	;
359	-0.00776250	-0.00062000	1.57079637	89.37500000	122	0	;
360	-0.00783750	-0.00062000	1.57079637	89.62500000	122	0	;
361	-0.00791250	-0.00062000	1.57079637	89.87500000	122	0	;
362	-0.00798750	-0.00062000	1.57079637	90.12500000	123	0	;
363	-0.00806250	-0.00062000	1.57079637	90.37500000	123	0	;
364	-0.00813750	-0.00062000	1.57079637	90.62500000	123	0	;
365	-0.00821250	-0.00062000	1.57079637	90.87500000	123	0	;
366	-0.00828750	-0.00062000	1.57079637	91.12500000	124	0	;
367	-0.00836250	-0.00062000	1.57079637	91.37500000	124	0	;
368	-0.00843750	-0.00062000	1.57079637	91.62500000	124	0	;
369	-0.00851250	-0.00062000	1.57079637	91.87500000	124	0	;
370	-0.00858750	-0.00062000	1.57079637	92.12500000	125	0	;
371	-0.00866250	-0.00062000	1.57079637	92.37500000	125	0	;
372	-0.00873750	-0.00062000	1.57079637	92.62500000	125	0	;
373	-0.00881250	-0.00062000	1.57079637	92.87500000	125	0	;
374	-0.00888750	-0.00062000	1.57079637	93.12500000	126	0	;
375	-0.00896250	-0.00062000	1.57079637	93.37500000	126	0	;
376	-0.00903750	-0.00062000	1.57079637	93.62500000	126	0	;
377	-0.00911250	-0.00062000	1.57079637	93.87500000	126	0	;
378	-0.00918750	-0.00062000	1.57079637	94.12500000	127	0	;
379	-0.00926250	-0.00062000	1.57079637	94.37500000	127	0	;
380	-0.00933750	-0.00062000	1.57079637	94.62500000	127	0	;
381	-0.00941250	-0.00062000	1.57079637	94.87500000	127	0	;
382	-0.00948750	-0.00062000	1.57079637	95.12500000	128	0	;
383	-0.00956250	-0.00062000	1.57079637	95.37500000	128	0	;
384	-0.00963750	-0.00062000	1.57079637	95.62500000	128	0	;
385	-0.00971250	-0.00062000	1.57079637	95.87500000	128	0	;
386	-0.00978750	-0.00062000	1.57079637	96.12500000	129	0	;
387	-0.00986250	-0.00062000	1.57079637	96.37500000	129	0	;
388	-0.00993750	-0.00062000	1.57079637	96.62500000	129	0	;
389	-0.01001250	-0.00062000	1.57079637	96.87500000	129	0	;
390	-0.01008750	-0.00062000	1.57079637	97.12500000	130	0	;
391	-0.01016250	-0.00062000	1.57079637	97.37500000	130	0	;
